LCS,match,total_match
นิติวิทยาศาสตร์ที่สี่โจทก์ยื่นฟ้อง์พลวิภาจำเลยโดยเจตนา,3,3722
เพชรเกษมเครื่องแบบไกล่เกลี่ย,3,3722
นางงาม“อด้า”ชิลีโบกสะบัด7.00ชิลีสร้างชื่อเสียง,3,3722
ชิลีสก๊อตมิสMissUniverse,3,3722
์พลวิภาหลาบษิทเบี้ยบังเกิดจำเลย์พล,3,3722
อิสราเอลThailand-IsraelCooperationPlacementWorkersTICสวนดอกไม้กระบองเพชร,3,3722
18.30วัชรินทร์เยาวราชบิ๊กซีคิ้วหวาดผวารุจิ,3,3722
ป.ป.ช.นับแต่กล่าวโทษไต่สวนทุจริตต่อหน้าที่ตำแหน่งหน้าที่วรรค,3,3722
เศรษฐีบางแคสุรารักษ์,3,3722
โปรโมทเหยียบธงชาติ,3,3722
เจ้าสาวช้ำใจคบเจ้าบ่าวงานแต่ง,3,3722
ไพโรจน์โชติกเสถียรกรมการจัดหางาน,3,3722
สกสค.บอร์ดสกสค.บอร์ดสกสค.,3,3722
02.17ยุทธการประเวศเพลิงไหม้อ่อนนุชประเวศประเวศมูลนิธิป่อเต็กตึ๊ง,3,3722
ปากคำประกอบการพิจารณาคดี,3,3722
แพทยศาสตร์ศิริราชมหาวิทยาลัยมหิดล,3,3722
ไอซ์ชนกเฮาส์,3,3722
"“พัคฮชเวแทจุนวิวาห์6,0736,538",3,3722
แต๋นษิทเบี้ยบังเกิด,3,3722
เศรษฐีบางแคสุรารักษ์อ๊อฟ,3,3722
ตวงสุขภาพจิตย่ำแย่วิตกกังวลผลเสียการพักผ่อนSLEไทรอยด์,3,3722
กปปส.บรรเจิดปิยะสุเทพจำเลยแผ้วถางยึดถือ,3,3722
SafetyEntrySmartEntryความสมัครใจเป็นสำคัญ,3,3722
รัคชั่นเข็กหุ้นส่วนหจก.รัคชั่นนายหน้าเทือกสุบรรณ,3,3722
ไวยาวัจกรด้วนคนใกล้ชิดราชมงคลวัชจารปญฺญด้วน,3,3722
.ปปสํานวนป.ป.ช.นับแต่กล่าวโทษไต่สวนทําทํา,3,3722
ลูกหนี้ชำระหนี้ทวงถามประจานกู้เงินอับอายเสียชื่อเสียง,3,3722
ธิเบศรอดุลยเดชบพิตร,3,3722
์พลวิภาหลาบษิทเบี้ยบังเกิดจำเลย,3,3722
ข้อสังเกตพระมหากษัตริย์ประมุข(กปปส.)​25562557,3,3722
กสทช.ดีลทรูดีแทคผูกขาด,3,3722
โจทก์โจทก์อัจฉริยะสาวิตรีชมพู่ชมพู่จำเลย์พล,3,3722
ความตกลงRCEPให้สัตยาบันFTAการฟื้น,3,3722
"คนต่างด้าวคนต่างด้าวคนต่างชาติ213เงินลงทุน11,554ฮ่องกงเกี่ยวเนื่อง",2,3722
กรรมาธิการกล่าวโทษชิลีสก็อตมิส,2,3722
เมกะวัตต์โรงไฟฟ้า,2,3722
ได้เปรียบได้เปรียบได้เปรียบ,2,3722
ได้เปรียบเสียเปรียบบัตรเลือกตั้ง,2,3722
นรข.ฝั่งแม่น้ำ,2,3722
ทะเลาะวิวาทไอซ์ชนก,2,3722
กางเกงชูชีพลมแรง,2,3722
สุทธมนัสปลัดกระทรวง,2,3722
ไพโรจน์โชติกเสถียรกรมการจัดหางานกรมการจัดหางานการทำสัญญาความชำนาญอิสราเอล,2,3722
กล่าวโทษชิลีสก็อตมิสMissUniverse2522,2,3722
อาชีวะช่างฝีมือดาบส,2,3722
ไอซ์แฉถีบ,2,3722
กสทช.ขาดไม่ได้สัมปทานคลื่นความถี่สิ้นเปลือง,2,3722
ลำโพงรฟท.เดินรถ,2,3722
สายเลือดศักดาอินเตอร์ปกหนังสือหัวนอกLOfficiel(ลอฟฟิ,2,3722
811รัชดาภิเษกคำพิพากษาศาลอุทธรณ์35342556โจทก์ผจก.,2,3722
ศาลอุทธรณ์ปรึกษาหารือจำเลยจำเลยยึดครองศาลชั้นต้นพิพากษาจำเลย,2,3722
บุญรอดริวเวอ,2,3722
ตรวจการณ์ลัดเลาะภูมิประเทศ,2,3722
"เม็ด1,800,000เม็ด",2,3722
วอลเลย์บอลชิงแชมป์ลิงก์,2,3722
ชนกไอซ์ชนก,2,3722
จำเลย์พลวิภาหลาบแต๋นษิทเบี้ยบังเกิด,2,3722
สารนิเทศโยกนายพัน,2,3722
เป้ยาเสพติดให้โทษยาบ้าเม็ด,2,3722
BestInvestorRelationsCompany,2,3722
ซีอีโอAsiaBestCEO,2,3722
"เชิดําเข้าบัญชี63,034,470ยัตินําถึงที่จรูญ",2,3722
CorporateGovernanceAsiaนิตยสาร,2,3722
ปป.ปปไวยาวัจกรสมัครใจถอนเงินจํานวนพิธีการคืนเงิน,2,3722
ค.ศ.20502593,2,3722
์ฯ.ปปไวยาวัจกรด้วนคนใกล้ชิดอําดูแลรักษายักยอก,2,3722
โตเกียวส้มโอน้ำผึ้งเป็นผลดีส้มโอภาษีนำเข้าทุเรียนมังคุด,2,3722
คำพิพากษาผู้บริสุทธิ์ส่อเป็นคดีทางอาญาซับซ้อนทางอาญาศีลธรรม,2,3722
ดูแลรักษาเจ้าพนักงาน2505น่าเชื่อยักยอกด้วนน่าไว้วางใจนิมนต์,2,3722
ตัวอักษรวรรณยุกต์ตัวอักษรความหลากหลายกร่างสำนักงานคณะกรรมการกฤษฎีกาตัวอักษรเป็นที่ต้องการ,2,3722
MissUniverseเหยียบ,2,3722
ภูมิทัศน์พระรามราชประสงค์,2,3722
ดัดแปลงอาชีวะทางผ่านกระบอก500010000,2,3722
ยันต์ภูริอัคพิมลช.ภ.จรูญปป.ปป,2,3722
สงค์ยุทธ์สำนักงานประกันสังคม,2,3722
เขตปกครองตนเองกว่างจ้วง,2,3722
ไอโฟน1112.6,2,3722
ชำระหนี้เงินต้นเงินต้นวิริยะกรุงไทยกรุงไทยธนาคารพาณิชย์ตระหนักถึง,2,3722
ธปท.ชำระหนี้เงินต้นเงินต้นวิริยะกรุงไทยกรุงไทยธนาคารพาณิชย์,2,3722
นัทข้าราชการประจำสัญญาซื้อขายโฟน111สำนักเลขาธิการนายกรัฐมนตรี2.6สำนักเลขาธิการนายกรัฐมนตรี,2,3722
ซับซ้อนด้อยค่าเป็นลำดับลงสมัครรับเลือกตั้ง,2,3722
คาดคะเนประชาธิปัตย์ได้เปรียบเสียเปรียบ,2,3722
ฝีพายเรือพายชิงแชมป์ศรีษะเกษ,2,3722
PickUpService,2,3722
"300,000การกู้เงินต้นอัตราดอกเบี้ย3.99",2,3722
อาชาบัตรเลือกตั้งบัตรเลือกตั้งข้อดีข้อด้อยบัตรเลือกตั้ง,2,3722
"ความเป็นเจ้าของผู้ขับขี่ผู้ขับขี่รถแท็กซี่รถตู้ขนส่งสินค้าใบอนุญาตขับขี่300,000",2,3722
ผู้ประกอบการรายย่อยช่างปูนช่างไฟฟ้าช่างเชื่อมช่างซ่อมเสริมสวยตัดผมคนขายของ,2,3722
จัดจำหน่ายรับประกันบริษัทหลักทรัพย์ลเบล็กบริษัทหลักทรัพย์บริษัทหลักทรัพย์นีตี้บริษัทหลักทรัพย์,2,3722
บล.ฟินันเซียรัส,2,3722
พันธบัตรออมทรัพย์ออมขออภัยพลาดโอกาสพันธบัตรออมทรัพย์พันธบัตร,2,3722
สุขาสรรค์นิติวิทยาศาสตร์,2,3722
กฎกระทรวงทะเบียนรถทะเบียนรถเครื่องหมายเสียภาษี..),2,3722
กฎหมายอาญา118ธงชาติ์​มีโทษญา​ธงชาติมิส,2,3722
ผู้ใดทำสัญญาหน่วยงานรัฐกีดกันหน่วยงานรัฐการเอาเปรียบหน่วยงานรัฐมิใช่,2,3722
การแตกแยกด้อยค่าข้อสังเกตพระมหากษัตริย์ประมุข(กปปส.)​,2,3722
มหกรรมเซ็นทาราแกรนด์เวนเซ็นเตอร์,2,3722
ถังขยะสุขาสรรค์นิติวิทยาศาสตร์,2,3722
S-CurveIRPCNetZeroEmissionเรือนกระจกGHG2030,2,3722
CorporateStartupซิงค์ออกไซด์นาโนZnONANOซิงค์,2,3722
เชิงพาณิชย์2024เม็ดSpecialty2025AdjacentBusinessเม็ด,2,3722
Liveของแท้ซะงั้นๆๆ,2,3722
จำเลยคำพิพากษาศาลอุทธรณ์,2,3722
ห้างหุ้นส่วนรัคชั่นเข็กหุ้นส่วนหจก.รัคชั่นนายหน้าเทือก,2,3722
5555ของปลอมวะเนี่ย,2,3722
เซิฟว่าจ้างเปิดบัญชีซิมเข้าบัญชีลูกหนี้ผ่อนชำระลูกหนี้,2,3722
ชวลิตทิพไออาร์พีซีIRPCIRPCToShapeMaterial,2,3722
กู้เงินชำระคืนอัตราดอกเบี้ย234ลูกหนี้ชำระหนี้ทวงถามประจาน,2,3722
ชิลีโกลบอลTPNGLOBALลิขสิทธิ์สุวรรณภูมิเก็บตัวอิสราเอล,2,3722
อิมเมจิซี่,2,3722
เซ็นทาราแกรนด์เวนเซ็นเตอร์เวิร์ด,2,3722
เซ็นทาราแกรนด์เวนเซ็นเตอร์,2,3722
จุนChoiTaeJoon,2,3722
เหยียบธงชาติชิลี,2,3722
ศาลอุทธรณ์พิพากษายกฟ้องฎีกาศาลฎีกาศาลอุทธรณ์พิพากษาคำพิพากษา,2,3722
ธรณธำรงนาวา,2,3722
ลมแรงเมฆสมุทรสงครามเมฆ,2,3722
ชมพู่โจทก์์พลวิภา,2,3722
กัลยเดชาไฮโซแบงค์เจ้าแม่,2,3722
หลาบแต๋นษิทเบี้ยบังเกิดสาครอาคมอัจฉริยะ,2,3722
อรรณพแพทณป,2,3722
จำเริญทิพธาดา,2,3722
ดึงหน้าหย่อนคล้อยคล้อยแก้มห้อยย้อยแก้ม,2,3722
การตายมรณบัตรลงเวลา20.45ทั้งๆทางบ้าน19.30คลาดเคลื่อน,2,3722
"กฎหมายอาญา118ปุ้ยTPNปุ้ยปิณ์""โกลบอล",2,3722
เนียมคุคุคุคุชาวเลแกนอ่าว,2,3722
บีทีเอสกรุ๊ปโฮลดิ้ง,2,3722
ชานลำเลียงเปลี่ยนเส้นทางเข้าทางลำเลียง,2,3722
เยาวราชบิ๊กซีคิ้ว,2,3722
ไฮโซแบงค์กัลยเดชา,2,3722
ชิลีสก็อตมิสMissUniverseธงชาติไทย,2,3722
TK0069นางงาม“อด้า”ชิลีโบกสะบัด7.00,2,3722
เนยโคลชาเขียว,2,3722
สินสอดทะเบียนสมรสสตูดิโอสินสอด,2,3722
กล่าวย้ำสอกระจายเสียงโทรทัศน์โทรคมนาคมกสทช.ผูกขาดทางการค้า,2,3722
น้องสาวไฮโซแบงค์,2,3722
ความสบายใจผู้จัดการมรดกจดทะเบียนสมรสลำดับขั้นการร้องผู้จัดการมรดกสินส่วนตัวสินสมรส,2,3722
เป็นคดีวัชระการปลอมฮั้วประมูลสมยอมสู้ราคาเอาเปรียบ,2,3722
พระราชบัญญัติประกอบรัฐธรรมนูญ(พ.พ.,2,3722
คิ้วหนวดจอนทางกรรมพันธุ์เจ็บป่วยเม็ดเลือดต่อมวงจรชีวิต,2,3722
กล่าวโทษชิลีสก็อตมิส,2,3722
"ประจำเดือน22,738.7750,01617.4เกี่ยวเนื่องยุทธปัจจัย12.2แข็งแกร่ง",2,3722
เกลาแมร์เคิล,2,3722
ให้คะแนนแผนงานคะแนนเต็มคะแนนเต็มดำเนินกิจการสกสค.หอพัก,2,3722
1.39สตางค์ค่าไฟฟ้า3.784.63,2,3722
เข้าทางท้ายเรือล่ม,2,3722
หมายค้น604ชั้นเดียวโพธิ์ทองอธิคม.ปคหมายค้น193,2,3722
เรือพายล่มภัฎเรือพายชิงแชมป์ศรีษะเกษฝึกซ้อมตอนเย็น,2,3722
โจทก์สาวิตรีชมพู่อัจฉริยะ,2,3722
เด็กวัยรุ่นกลึงดัดแปลงอะไหล่ความแรงท่อไอเสียมาตรฐานอุตสาหกรรมมอก.,2,3722
เอกภพสายไหมฌาปนกิจผักชีพหลโยธินการพ่น,2,3722
CREDITPHOTO],2,3722
>>ชายฝั่งฉลามกบ,2,3722
MissUniverseชิลีสก็อตมิสMissUniverse,2,3722
รูปจำลองระวางโทษผู้ใดกระทำการการเหยียดหยามรูปจำลองบัญญัติ,2,3722
อังเกลาแมร์,2,3722
2522ผู้ใดกระทำการอย่างใดประดิษฐ์ตัวอักษรเครื่องหมาย,2,3722
คุณปู่คุณย่าเรียกค่าเสียหาย,2,3722
แอปเปิ้ลไอโฟน111,2,3722
สเปค128GBGB111ข้าราชการประจำข้าราชการการเมืองรับโทรศัพท์,2,3722
สลนผลสัมฤทธิ์ตามหลักการเสื่อมสภาพอายุการใช้งานสลนโทรศัพท์เคลื่อนที่Apple,2,3722
ชิลีMissUniverse,2,3722
"5,085,4603,686,47690.751,674,27041.22480,952447,450331,020",2,3722
ประมวลกฎหมายอาญา118ผู้ใดกระทำการเครื่องหมายมีความหมายเหยียดหยามระวางโทษ,2,3722
SafetyEntrySmartEntryความสมัครใจเป็นสำคัญ“พัคฮ,1,3722
9496จระเข้,1,3722
โจทก์จำเลยความกังวลใจ,1,3722
ตัวร้อนเอกภพสายไหมฌาปนกิจผักชีพหลโยธินการพ่นฆ่าเชื้อ,1,3722
"อาร์ตพศุตม์""ตัวเงินตัวทอง",1,3722
ค่ำคืนเข้าเวรเลิกงานอิ่มเอมเข้าเฝ้าสมเด็จพระสังฆราชถือได้ว่าชีวิตคู่,1,3722
บวงสรวงวิมานจีเอ็มเอ็มแกรมมี่,1,3722
กันแดดหดหู่ใจสิทธิชัยสายไหมสุวสายไหม,1,3722
"20,4897,7481,945,127",1,3722
นิดนึงหมั่นไส้หวงหวงค่อนข้างจะไว้ใจความพอดี,1,3722
เอเอฟกฏซีแอลอเวย์โควตา,1,3722
เปลรังสิตตัวร้อนเอกภพสายไหมฌาปนกิจผักชีพหลโยธิน,1,3722
เนยภาดาสละขอแต่งงาน,1,3722
กภ4366เฉี่ยวหม้อน้ำจับภาพ,1,3722
ณภัสคัมรี่ณภัสนวมินทร์ณภัส,1,3722
นายหน้าเทือกสุบรรณบุตรชายสุเทพเทือกสุบรรณ,1,3722
เดินรถลำโพงรฟท.เดินรถรอบด้านความสอดคล้องความเป็นไปได้ขบวนรถไฟ,1,3722
กิ๊บซี่วนิดา,1,3722
ด้วนน่าเชื่อยักยอกด้วน,1,3722
2.6ไอโฟน111,1,3722
ผู้ช่วยพยาบาลโตเกียวเนย,1,3722
สละสิทธิ์พ.ย.)นัทข้าราชการประจำสัญญาซื้อขายโฟน111สำนักเลขาธิการนายกรัฐมนตรี,1,3722
ผู้ช่วยพยาบาลหารายได้โตเกียวเนยโตเกียวเนยเย่”แหว,1,3722
มุ้งมิ้งคำสาปลบล้างให้อภัยแซงคิว,1,3722
สุรารักษ์อ๊อฟเข้าใส่บาเร็ตต้า635กระบอกกระสุนปืนที่จอดรถ,1,3722
มิตซูบิชิยข5537,1,3722
กัลยเดชาไฮโซแบงค์เจ้าแม่อิมเมจิซี่,1,3722
การร้องความไม่พอใจเสื่อมเสียคนรุ่นหลังชิลีโปรโมท,1,3722
ประหยัดเวลากรรมาธิการภาวนาความยุ่งยาก,1,3722
ความถูกต้องพรรคร่วมรัฐบาลเข้าชื่อวิป,1,3722
ผู้กำกับภาพยนตร์ตบหน้าถีบ,1,3722
อ๋องสมหวังกล่าวย้ำสอกระจายเสียงโทรทัศน์โทรคมนาคมกสทช.,1,3722
เจ้าสาวศักดิ์ศรีเจ้าบ่าวงานแต่งสินสอดเจ้าสาวงานแต่งช็อต,1,3722
ไอซ์ชนกตบหน้าถีบทะเลาะวิวาทไอซ์ชนกการทำร้ายร่างกาย,1,3722
ราชมงคลวัชจารญญ,1,3722
จรูญปป.ปปไวยาวัจกร,1,3722
วัยเด็กPuppyLoveอิ้งค์รันเป็นเรื่องเป็นราวPuppyLove,1,3722
ปากคำปปผู้กำกับภาพยนตร์,1,3722
เอกสารเผยแพร่ไฮโซแบงค์กัลยจดหมายไฮโซปักใจกัลย,1,3722
ไตรรัตน์แกมบิดาส่งจดหมายชันสูตรพลิกศพกัลยเดชาชันสูตรพลิกศพ,1,3722
กัลยเดชาไฮโซ,1,3722
ข้องใจเจ้าพนักงานผู้รับผิดชอบ,1,3722
ทำมาหากินเพชรเกษมเครื่องแบบไกล่เกลี่ยมึนเมาเกเร,1,3722
จอนversionจอนโฟเน่ศัลยกรรมดึงหน้าหย่อนคล้อย,1,3722
ศัลยกรรมดึงหน้าหย่อนคล้อยคล้อยแก้มห้อยย้อย,1,3722
รีเทิร์นPartคาใจการฆ่าตัวตายฆาตกรรม,1,3722
น้องสาวไฮโซแบงค์กัลย,1,3722
เอกภพสายไหมฌาปนกิจผักชีพหลโยธิน,1,3722
สุเทพจำเลยแผ้วถางยึดถือยึดถือสิทธิครอบครองประมวลกฎหมาย,1,3722
ถังขยะสุขาสรรค์,1,3722
ของชำสุชาดานอนหงายนอนหงายปั๊มกันแดดหดหู่ใจ,1,3722
สุ่มสุเทพเปลรังสิตตัวร้อนเอกภพสายไหม,1,3722
สนทนาตบหน้าถีบแต่แรก,1,3722
โจทก์โจทก์จำเลย,1,3722
ฑีเคราะห์กีตาร์เก็ตสึโนวา,1,3722
“พัคฮ“ชเวแทจุน,1,3722
กฎกระทรวงทะเบียนรถทะเบียนรถเครื่องหมายเสียภาษีทะเบียนรถบรรทัดบรรทัด,1,3722
การเพิ่มเติมที่ต่ำอ่อนตัวผู้นำเข้าโอเปคโอเปคใช้การ,1,3722
ติ๊กต๊อก“@,1,3722
การตกงานคนตกงานสภาพเดิม,1,3722
กำการไฟฟ้าฝ่ายผลิตแห่งประเทศไทยกรวย,1,3722
กฎกระทรวงทะเบียนรถทะเบียนรถเครื่องหมายเสียภาษี,1,3722
ทะเบียนรถเป็นที่ต้องการตัวอักษรตัวอักษรตัวอักษรวรรณยุกต์ตัวอักษรความหลากหลาย,1,3722
แชเปียชิพ,1,3722
>>ธรณฝูงฉลามครีบว่ายน้ำอ่าว,1,3722
สตางค์ราคาขายปลีกดีเซลสตางค์ดีเซลพรีเมียมสตางค์เบนซิน,1,3722
เต้นท์ตัวไรไข้รากสาดใหญ่โอภาสการย์ภูเขาตัวไร,1,3722
"Scrubtyphusไข้รากสาดใหญ่2,5061,246แคมป์ทำมาหากิน",1,3722
ค่างวดเจดีย์เสนาะถอนเงินผู้รับเหมาเสนาะถอนเงินค่าก่อสร้าง,1,3722
กรมบังคับคดีสหสง่านราธิปนิติกรโจทก์สำลีกรรมสิทธิ์,1,3722
ฌาปนกิจผักชีพหลโยธินการพ่นฆ่าเชื้อ,1,3722
ศูนย์บริการสาธารณสุขสถานพยาบาลความแออัด,1,3722
SafetyEntryความสมัครใจเป็นสำคัญ,1,3722
6.00สวนสาธารณะลัดครรภ์สมุดฝากครรภ์ซองปากกา,1,3722
ปุ้ยTPNปุ้ยปิ,1,3722
เด็กทารกถังขยะสุขาสรรค์,1,3722
ไอซ์ชนกถีบ,1,3722
พย)ปากคำเติมต่อ,1,3722
ปุ้ยชิลีเหยียบธงชาติไทยกราฟฟิกความยิ่งใหญ่นางงามรู้เห็น,1,3722
MissUniverseชิลีสก็อตมิสMissUniverseธงชาติไทย,1,3722
"2522กฎหมายอาญา118ปุ้ยTPNปุ้ยปิณ์""",1,3722
"เงาวันฉลองอวยพรรวย์""",1,3722
ส้มโอน้ำผึ้งมีผลบังคับใช้ภาษีนำเข้าทุเรียนมังคุดRCEPสิต,1,3722
กีต้าร์พิชญ์อ่ะmisscall,1,3722
เอมทุมปิดทองหลังพระมั้งเหอะ,1,3722
มานัสธาภรณ์กรมการแพทย์ช่วงอายุคิ้วหนวดจอนทางวิชาการ,1,3722
ทองคำรูปพรรณกีรติพลาซ่า,1,3722
จำเลยจำเลยลดเหลือหนักใจ,1,3722
ไตรรัตน์ณ.​กิรัติณ​น้องสาว,1,3722
สิทธิชัยสายไหมสุวสายไหม,1,3722
ฌาปนกิจผักชีพหลโยธินการพ่น,1,3722
ลานจอดรถจักรยานยนต์สกาเวฟ,1,3722
MissUniverseมงกุฎ,1,3722
นักวิทยาศาสตร์IPPโปรตุเกสของเหลวโยเกิร์ตน้ำผลไม้,1,3722
มันฝรั่งบาดทะยักคอตีบตับอักเสบบีมันฝรั่งตับอักเสบบี,1,3722
ชิลีชิลีปุ้ยแตกแยกพอแล้วแตกแยก,1,3722
